timestamp,fixed,have_playdate,have_ordered
7/2/2022 16:56:55,lost your marbles,True,True
7/2/2022 17:46:46,whitewater wipeout,True,True
7/2/2022 21:34:11,zipper,False,True
7/3/2022 4:19:06,pick pack pup,True,True
7/3/2022 5:28:45,pick pack pup,True,True
7/3/2022 5:28:45,demon quest 85,True,True
7/3/2022 6:14:01,casual birder,True,True
7/3/2022 6:38:56,pick pack pup,True,True
7/3/2022 7:24:03,crankins time travel adventure,True,True
7/3/2022 9:36:55,zipper,True,True
7/3/2022 9:59:05,saturday edition,True,True
7/3/2022 10:12:49,casual birder,False,True
7/3/2022 10:37:40,crankins time travel adventure,True,True
7/3/2022 10:37:40,zipper,True,True
7/3/2022 10:42:32,pick pack pup,True,True
7/3/2022 10:56:25,zipper,True,True
7/4/2022 0:52:58,spellcorked,True,True
7/4/2022 8:05:42,saturday edition,True,True
7/4/2022 12:32:17,zipper,True,True
7/4/2022 19:22:45,pick pack pup,True,True
7/5/2022 2:08:41,casual birder,True,True
7/5/2022 4:12:16,saturday edition,True,True
7/5/2022 6:42:58,lost your marbles,False,True
7/5/2022 8:02:16,crankins time travel adventure,True,True
7/20/2022 10:51:51,crankins time travel adventure,False,True
7/6/2022 4:00:49,snak,True,True
7/6/2022 10:58:43,saturday edition,True,True
7/6/2022 11:51:23,saturday edition,True,True
7/6/2022 23:24:49,pick pack pup,True,True
7/7/2022 5:25:38,zipper,True,True
7/7/2022 10:54:24,crankins time travel adventure,True,True
7/7/2022 11:14:27,hyper meteor,True,True
7/7/2022 11:29:50,boogie loops,True,True
7/7/2022 13:49:56,saturday edition,True,True
7/7/2022 19:11:34,zipper,False,False
7/8/2022 3:53:32,saturday edition,True,True
7/8/2022 15:10:32,echoic memory,True,True
7/9/2022 9:07:11,pick pack pup,True,True
7/10/2022 7:58:17,saturday edition,True,True
7/11/2022 16:18:35,casual birder,True,True
7/12/2022 18:38:03,crankins time travel adventure,True,True
7/13/2022 3:43:02,zipper,True,True
7/13/2022 3:43:02,omaze,True,True
7/13/2022 10:18:19,ratcheteer,True,True
7/14/2022 7:01:45,spellcorked,True,True
7/14/2022 16:06:16,omaze,True,True
7/14/2022 18:28:32,crankins time travel adventure,True,True
7/16/2022 7:56:09,whitewater wipeout,True,True
7/16/2022 8:40:03,spellcorked,False,True
7/16/2022 8:40:03,saturday edition,False,True
7/16/2022 8:40:03,ratcheteer,False,True
7/16/2022 8:40:03,zipper,False,True
7/18/2022 7:08:05,,False,True
7/19/2022 15:57:11,saturday edition,True,True
7/20/2022 1:09:37,pick pack pup,False,False
7/20/2022 11:15:23,zipper,False,True
7/20/2022 13:13:10,omaze,True,True
7/20/2022 15:32:23,saturday edition,True,True
7/20/2022 16:27:10,inventory hero,False,True
7/20/2022 22:41:41,pick pack pup,True,True
7/21/2022 5:07:36,whitewater wipeout,True,True
7/21/2022 5:20:47,ratcheteer,True,True
7/21/2022 5:20:47,hyper meteor,True,True
7/21/2022 12:07:55,snak,False,True
7/21/2022 17:07:29,ratcheteer,True,True
7/22/2022 15:45:29,demon quest 85,True,True
7/23/2022 3:22:20,hyper meteor,True,True
7/23/2022 3:40:29,casual birder,False,False
7/23/2022 8:28:53,whitewater wipeout,True,True
7/23/2022 13:11:50,zipper,False,False
7/24/2022 4:52:13,zipper,False,True
7/24/2022 6:16:02,zipper,True,True
7/24/2022 6:38:54,,False,True
7/25/2022 23:49:15,spellcorked,True,True
7/26/2022 9:18:09,,False,False
7/26/2022 16:23:33,pick pack pup,True,True
7/27/2022 12:53:52,crankins time travel adventure,True,True
7/28/2022 1:19:06,pick pack pup,True,True
7/28/2022 3:49:02,,True,True
7/28/2022 19:29:38,casual birder,False,True
7/29/2022 17:28:21,ratcheteer,True,True
7/29/2022 17:28:21,pick pack pup,True,True
7/30/2022 4:03:50,casual birder,True,True
7/30/2022 9:57:22,pick pack pup,True,True
7/31/2022 11:43:04,pick pack pup,True,True
7/31/2022 11:50:33,zipper,True,True
7/31/2022 12:46:40,crankins time travel adventure,True,True
